url,本文,日付,View数,Like数
https://www.instagram.com/p/Bb6ZTMwled_,"『鶏むね肉と大葉の塩からあげ』
.
————————————————————
iPhone/Androidアプリ『クラシル』で検索(^^)/
作ってみたい料理の保存もでき、レシピも豊富です！
————————————————————
.
【材料】 2人前
鶏むね肉 　300g
大葉 　10枚
①酒 　大さじ4
①すりおろしニンニク 　小さじ1
①すりおろし生姜 　小さじ1
①レモン汁 　小さじ1
①ごま油 　小さじ1
①塩 　小さじ1/2
①黒こしょう 　少々
片栗粉 　大さじ3
揚げ油 　適量
レモン（仕上げ用） 　適量
.
【手順】
1. 大葉は粗みじん切りにします。
2. 鶏むね肉は一口大に切ります。
3. ポリ袋に①と1の大葉、2の鶏むね肉を加えてよく揉み、冷蔵庫に入れて10分ほど味を馴染ませます。
4. 3の水気を切り、1つづつまんべんなく片栗粉をまぶします。
5. 180度に熱した揚げ油に4を入れ、薄いきつね色になるまで揚げたら完成です。
.
【コツ・ポイント】
鶏むね肉は繊維を断ち切るように切ると柔らかい食感になりますよ。鶏もも肉でも美味しくお召し上がりいただけます。大葉がお好きな方は多めに加えていただくと風味が増しますのでお好みに合わせてお使いくださいね。仕上げにお好みでレモンを添えていただくととても綺麗に仕上がりますよ。
.
————————————————————
このレシピを作った方は「#クラシル」をタグ付けして写真を投稿してくださいね♩
レシピに関する質問はクラシルアプリのレシピページでコメントお願いします^^
————————————————————
.
#クラシル #kurashiru #クラシルしよ #instafood #foodie #recipe #レシピ #料理 #instagood #foodpic #tagsforlikes #food #foodphoto #yummy #japanesefood #followme #japan #おうちごはん #homemade #レシピ動画 #料理動画 #簡単レシピ #唐揚げ #からあげ #塩から #鶏肉 #大葉",2017-11-25 18:01:23 +0900,241238,11215
https://www.instagram.com/p/Bb6E8aLFaXp,"『さっぱり鱈のバルサミコソテー』
.
————————————————————
iPhone/Androidアプリ『クラシル』で検索(^^)/
作ってみたい料理の保存もでき、レシピも豊富です！
————————————————————
.
【材料】 2人前
タラ 　2切れ
塩（タラ用） 　小さじ1/2
酒（タラ用） 　大さじ1
塩こしょう 　ふたつまみ
薄力粉 　大さじ1
有塩バター 　10g
オリーブオイル 　大さじ1/2
----- バルサミコソース -----
バルサミコ酢 　大さじ1
赤ワイン 　大さじ1/2
砂糖 　小さじ1/2
しょうゆ 　小さじ1/2
パセリ（乾燥） 　適量
ルッコラ（飾り用） 　適量
.
【手順】
1. バルサミコソースの材料をボウルに入れ、混ぜ合わせます。
2. バットにタラを入れ塩、酒の順にふりかけ10分～15分程置きます。その後水気をキッチンペーパーで拭き取り、塩こしょうをし薄力粉を両面に振りかけます。
3. フライパンに有塩バターとオリーブオイルをいれ中火で加熱します。バターが溶けたら2を入れ、両面に軽く焼き色つくまで中火で加熱し、中まで火が通ったら取り出します。
4. 3のフライパンに1を入れ中火で加熱し、ひと煮立ちさせて火から下ろします。
5. お皿にルッコラと3を盛り付けて、4をかけ、パセリをちらしたら完成です。
.
【コツ・ポイント】
・赤ワインは、加熱しアルコールを飛ばして使用しています。
・塩加減は、お好みで調整してください。
・有塩バターは無塩バターでも代用いただけます。無塩バターを使用した際は、塩こしょうを多めに加えて下さい。
.
————————————————————
このレシピを作った方は「#クラシル」をタグ付けして写真を投稿してくださいね♩
レシピに関する質問はクラシルアプリのレシピページでコメントお願いします^^
————————————————————
.
#クラシル #kurashiru #クラシルしよ #instafood #foodie #recipe #レシピ #料理 #instagood #foodpic #tagsforlikes #food #foodphoto #yummy #japanesefood #followme #japan #おうちごはん #homemade #レシピ動画 #料理動画 #簡単レシピ #タラ #鱈 #バルサミコ酢 #ソテー #さっぱり",2017-11-25 15:03:21 +0900,121384,5154
https://www.instagram.com/p/Bb5xfZQFxlC,"『基本のジェノワーズカカオ』
.
————————————————————
iPhone/Androidアプリ『クラシル』で検索(^^)/
作ってみたい料理の保存もでき、レシピも豊富です！
————————————————————
.
【材料】 1台分（直径15cm丸型）
卵 　3個
お湯（湯煎用） 　適量
グラニュー糖 　60g
薄力粉 　55g
ココアパウダー 　5g
溶かしバター（無塩） 　10g
.
【手順】
型にクッキングシートを敷き込んでおきます。無塩バターは湯煎にかけ溶かしておきます。オーブンは170℃で予熱を行います。
1. 卵、グラニュー糖をボウルに入れ、湯煎にかけながら泡だて器で泡立てます。グラニュー糖が溶けたら湯煎を外し、泡だて器で生地をすくって垂らした際文字を描いても数秒間消えない程度までしっかり泡立てます。
2. 薄力粉、ココアパウダーを一緒に振るい入れゴムベラで切るように混ぜ合わせます。しっかりと混ざりきる前に溶かしバターを加え混ぜ合わせます。
3. 型に流し込み10cm程度の高さから2回程度トントンと落とし大きな気泡を抜いてから170℃のオーブンに入れ20分焼きます。
4. 竹串を刺して生地が付いてこない状態に焼けたら型から外し、ケーキクーラーの上に逆さまに置いて粗熱をとり出来上がりです。
.
【コツ・ポイント】
オーブンは必ず予熱を完了させてから焼いてください。
予熱機能のないオーブンの場合は温度を設定し10分加熱を行った後、焼き始めてください。
ご使用のオーブンの機種や使用年数等により、火力に誤差が生じる事があります。焼き時間は目安にし、必ず調整を行ってください。
焼き色が付きすぎてしまう場合は、アルミホイルをかけてください。 .
————————————————————
このレシピを作った方は「#クラシル」をタグ付けして写真を投稿してくださいね♩
レシピに関する質問はクラシルアプリのレシピページでコメントお願いします^^
————————————————————
.
#クラシル #kurashiru #クラシルしよ #instafood #foodie #recipe #レシピ #料理 #instagood #foodpic #tagsforlikes #food #foodphoto #yummy #japanesefood #followme #japan #おうちごはん #homemade #レシピ動画 #料理動画 #簡単レシピ #ジェノワーズカカオ #スポンジ #ココア",2017-11-25 12:13:21 +0900,195680,6230
https://www.instagram.com/p/Bb4JD86l8G8,"『ほっこりする味 はちみつ生姜のレモン飴』
.
————————————————————
iPhone/Androidアプリ『クラシル』で検索(^^)/
作ってみたい料理の保存もでき、レシピも豊富です！
————————————————————
.
【材料】 10個分
三温糖 　40g
レモン汁 　大さじ1.5
生姜（絞り汁） 　小さじ1
はちみつ 　小さじ1
.
【手順】
1. 小鍋に全ての材料を入れて中火できつね色になるまで2〜3分煮詰めます。
2. 色がついてとろっとしたらクッキングシートの上に丸く乗せます。
3. 10分〜15分程置いて固まるまで乾かし、クッキングシートから剥がして完成です。
.
【コツ・ポイント】
こちらのレシピは、はちみつを使用しております。1歳未満（乳幼児）のお子様はお召し上がりにならないようご注意ください。
はちみつは、砂糖でも代用いただけますが、はちみつの種類によって甘さが異なりますのでお好みで調整してくださいね。
喉詰めには十分ご注意ください。
.
————————————————————
このレシピを作った方は「#クラシル」をタグ付けして写真を投稿してくださいね♩
レシピに関する質問はクラシルアプリのレシピページでコメントお願いします^^
————————————————————
.
#クラシル #kurashiru #クラシルしよ #instafood #foodie #recipe #レシピ #料理 #instagood #foodpic #tagsforlikes #food #foodphoto #yummy #japanesefood #followme #japan #おうちごはん #homemade #レシピ動画 #料理動画 #簡単レシピ #レモン飴 #はちみつ #生姜 #おやつ #お菓子",2017-11-24 21:00:47 +0900,287810,5307
https://www.instagram.com/p/Bb30f60FwG_,"『揚げない スイートチリソースの海老マヨ』
.
————————————————————
iPhone/Androidアプリ『クラシル』で検索(^^)/
作ってみたい料理の保存もでき、レシピも豊富です！
————————————————————
.
【材料】 2人前
エビ 　8尾
①塩 　小さじ1/2
①酒 　大さじ1
①片栗粉 　大さじ1
サラダ油 　大さじ1
----- ソース -----
マヨネーズ 　大さじ2
スイートチリソース 　大さじ1.5
----- 仕上げ -----
ピーナッツ（砕いたもの） 　5g
水菜（飾り） 　30g
.
【手順】
1. エビの殻を剥き、背を開いて背ワタを取ります。流水でさっと洗い、水気を拭き取ります。
2. 1に①をまぶします。
3. ソースの材料を混ぜ合わせます。
4. フライパンにサラダ油をひき中火で熱し、2を入れて火が通るまで焼きます。
5. 熱いうちに、4と3を全体に絡ませるように和えます。
6. お皿に水菜、5を盛り、砕いだピーナッツを散らして出来上がりです。
.
【コツ・ポイント】
・塩加減は、お好みで調整してください。
・ソースの割合はお好みで調整してください。
・エビは、冷凍のものでも生のものでもお使いいただけます。冷凍のものは解凍してから調理してください。
・エビは焼きすぎると固くなってしまいますので、さっと炒め、火が通ったら火からおろしてください。
.
————————————————————
このレシピを作った方は「#クラシル」をタグ付けして写真を投稿してくださいね♩
レシピに関する質問はクラシルアプリのレシピページでコメントお願いします^^
————————————————————
.
#クラシル #kurashiru #クラシルしよ #instafood #foodie #recipe #レシピ #料理 #instagood #foodpic #tagsforlikes #food #foodphoto #yummy #japanesefood #followme #japan #おうちごはん #homemade #レシピ動画 #料理動画 #簡単レシピ #エビ #エビチリ #チリソース",2017-11-24 18:01:10 +0900,124278,6254
https://www.instagram.com/p/Bb3gBM0lkte,"『くるみとドライフルーツたっぷり 焼きヨーグルト』
.
————————————————————
iPhone/Androidアプリ『クラシル』で検索(^^)/
作ってみたい料理の保存もでき、レシピも豊富です！
————————————————————
.
【材料】 1台分（16.5×7×5.5cmのパウンド型）
無糖ヨーグルト 　700g
くるみ 　40g
ドライフルーツ（お好みで） 　60g
はちみつ 　大さじ4
.
【手順】
型にクッキングシートを敷いておきます。
オーブンは170℃で予熱を行います。
1. ザルにキッチンペーパーを敷き、無糖ヨーグルトを流し入れます。ラップをかけ、冷蔵庫で1時間程度置きます。
2. くるみは手で砕きます。
3. 水をきった1に2、ドライフルーツを加えて混ぜ合わせ、型に流します。
4. 170℃に予熱したオーブンで30分焼きます。
5. 焼きあがったら、型に入れたまま粗熱を取り、冷蔵庫で冷やします。
6. 型から取り出し、食べやすい大きさに切り、はちみつを添えたら完成です。
.
【コツ・ポイント】
こちらのレシピは、はちみつを使用しております。1歳未満（乳幼児）のお子様はお召し上がりにならないようご注意ください。
はちみつは、砂糖でも代用いただけますが、はちみつの種類によって甘さが異なりますのでお好みで調整してくださいね。
オーブンは必ず予熱を完了させてから焼いてください。
予熱機能のないオーブンの場合は温度を設定し10分加熱を行った後、焼き始めてください。
ご使用のオーブンの機種や使用年数等により、火力に誤差が生じる事があります。焼き時間は目安にし、必ず調整を行ってください。
焼き色が付きすぎてしまう場合は、アルミホイルをかけてください。
.
————————————————————
このレシピを作った方は「#クラシル」をタグ付けして写真を投稿してくださいね♩
レシピに関する質問はクラシルアプリのレシピページでコメントお願いします^^
————————————————————
.
#クラシル #kurashiru #クラシルしよ #instafood #foodie #recipe #レシピ #料理 #instagood #foodpic #tagsforlikes #food #foodphoto #yummy #japanesefood #followme #japan #おうちごはん #homemade #レシピ動画 #料理動画 #簡単レシピ #焼きヨーグルト #ドライフルーツ #くるみ #スイーツ",2017-11-24 15:02:07 +0900,132671,5356
https://www.instagram.com/p/Bb3M2G_FHJn,"『イングリッシュマフィンでサーモンフレンチトースト』
.
————————————————————
iPhone/Androidアプリ『クラシル』で検索(^^)/
作ってみたい料理の保存もでき、レシピも豊富です！
————————————————————
.
【材料】 1人前
①卵 　2個
①牛乳 　30ml
①きび砂糖 　大さじ2
イングリッシュマフィン 　1個
有塩バター 　5g
----- トッピング -----
スモークサーモン 　20g
マスカルポーネチーズ 　大さじ1
リーフレタス 　10g
パセリ（刻み） 　適量
ピンクペッパー 　適量
.
【手順】
1. イングリッシュマフィンを包丁で半分に切ります。
2. ①をバットに混ぜ合わせ、1と絡めてラップをし冷蔵庫で15分以上浸します。
3. 中火に熱したフライパンにバターをひき、2を両面こんがり焼き色がつくまでやきます。
4. 3をお皿に盛り、トッピングをのせて完成です。
.
【コツ・ポイント】
チーズは加熱を行わなくても食べられるものを使用しています。ご使用のチーズによっては加熱をしないと食べられないものもございますのでご注意ください。
今回は優しい甘味のきび砂糖を使用していますが、上白糖でも代用可能です。
.
————————————————————
このレシピを作った方は「#クラシル」をタグ付けして写真を投稿してくださいね♩
レシピに関する質問はクラシルアプリのレシピページでコメントお願いします^^
————————————————————
.
#クラシル #kurashiru #クラシルしよ #instafood #foodie #recipe #レシピ #料理 #instagood #foodpic #tagsforlikes #food #foodphoto #yummy #japanesefood #followme #japan #おうちごはん #homemade #レシピ動画 #料理動画 #簡単レシピ #サーモン #トースト #マフィン #フレンチトースト",2017-11-24 12:14:35 +0900,117034,5382
https://www.instagram.com/p/Bb1mMbPFhrd,"『豚肉の竜田揚げ たっぷりねぎ塩ソース』
.
————————————————————
iPhone/Androidアプリ『クラシル』で検索(^^)/
作ってみたい料理の保存もでき、レシピも豊富です！
————————————————————
.
【材料】 2人前
豚もも肉（薄切り） 　300g 
塩こしょう 　少々 
①酒 　小さじ2 
①すりおろしニンニク 　小さじ1 
①すりおろし生姜 　小さじ1 
片栗粉 　大さじ3 
揚げ油 　適量 ----- ねぎ塩ソース ----- 長ねぎ 　1/2本 
酢 　大さじ1 
しょうゆ 　小さじ2 
水 　10ml 
砂糖 　小さじ1 
片栗粉 　小さじ1 .
【手順】

1. 長ねぎをみじん切りにします。耐熱ボウルにねぎ塩ソースの材料と共に入れ、ラップをします。600Wの電子レンジで1分加熱し、取り出したらすぐに混ぜ合わせます。 
2. 豚もも肉は食べやすい大きさに切りボウルに入れ、塩こしょうを振ります。①を加えて混ぜ合わせ、10分ほどおきます。 
3. 2の水気を切り、片栗粉をまぶします。 
4. フライパンに多めの油を入れ、中火で熱します。3を加え両面カリっとするまで揚げたら火を止め、取り出します。 
5. 4をお皿に盛りつけ2をかけたら完成です。 .
【コツ・ポイント】
塩加減は、お好みで調整してください。
豚もも肉は豚ロース肉でも代用いただけます。しっかりと豚もも肉の水気を切ってから片栗粉をまぶしてくださいね。薄切りなので揚げすぎると固くなり、食感が悪くなりますので気を付けてください。
.
————————————————————
このレシピを作った方は「#クラシル」をタグ付けして写真を投稿してくださいね♩
レシピに関する質問はクラシルアプリのレシピページでコメントお願いします^^
————————————————————
.
#クラシル #kurashiru #クラシルしよ #instafood #foodie #recipe #レシピ #料理 #instagood #foodpic #tagsforlikes #food #foodphoto #yummy #japanesefood #followme #japan #おうちごはん #homemade #レシピ動画 #料理動画 #簡単レシピ #竜田揚げ #豚肉 #ねぎ塩",2017-11-23 21:17:53 +0900,150624,8110
https://www.instagram.com/p/Bb1TH7yFftX,"『トマトとアボカドの焼きカプレーゼ』
.
————————————————————
iPhone/Androidアプリ『クラシル』で検索(^^)/
作ってみたい料理の保存もでき、レシピも豊富です！
————————————————————
.
【材料】 2人前

モッツァレラチーズ 　100g 
トマト 　1個 
アボカド 　1/2個 
バジル（生） 　5枚 
①オリーブオイル 　大さじ1 
①塩 　少々 
①黒こしょう 　少々 .
【手順】

1. モッツァレラチーズを8等分のスライスにします。トマトのヘタをとり、8等分のくし切りに、アボカドは皮を剥きを8等分のスライスにします。 
2. 耐熱皿に、1を交互に並べ、①をかけます。 
3. トースターで7〜8分、モッツァレアチーズがとろけて焼き色がつくまで焼きます。 
4. バジルをちらして出来上がりです。 .
【コツ・ポイント】
・お使いのトースター機種によって焼き加減が異なりますので、様子を見ながらご調整ください。今回は1000W200℃で焼いています。
・塩加減は、お好みで調整してください。
.
————————————————————
このレシピを作った方は「#クラシル」をタグ付けして写真を投稿してくださいね♩
レシピに関する質問はクラシルアプリのレシピページでコメントお願いします^^
————————————————————
.
#クラシル #kurashiru #クラシルしよ #instafood #foodie #recipe #レシピ #料理 #instagood #foodpic #tagsforlikes #food #foodphoto #yummy #japanesefood #followme #japan #おうちごはん #homemade #レシピ動画 #料理動画 #簡単レシピ #カプレーゼ #トマト #アボカド #チ―ズ",2017-11-23 18:31:17 +0900,132904,6298
https://www.instagram.com/p/Bb0_FZZFQoJ,"『材料3つでふわふわ 豆腐の焼きチョコドーナツ』
.
————————————————————
iPhone/Androidアプリ『クラシル』で検索(^^)/
作ってみたい料理の保存もでき、レシピも豊富です！
————————————————————
.
【材料】 6個分(7cm×7cmドーナツ型)
絹ごし豆腐 　130g 
ホットケーキミックス 　100g 
ミルクチョコレート 　50g 
お湯（湯煎用） 　700ml .
【手順】

オーブンを180℃に予熱しておきます。 
1. ミルクチョコレートを細かく刻み、耐熱ボウルに入れ湯煎して溶かします。 
2. 絹ごし豆腐を潰しホットケーキミックスとよく混ぜ合わせたら、1も加えてさらに混ぜ合わせます。
3. ドーナツ型に2を流し入れ、180℃に予熱したオーブンで15〜20分ほんのり焼き色がつくまで焼いて完成です。 .
【コツ・ポイント】
オーブンは必ず予熱を完了させてから焼いてください。
予熱機能のないオーブンの場合は温度を設定し10分加熱を行った後、焼き始めてください。
ご使用のオーブンの機種や使用年数等により、火力に誤差が生じる事があります。焼き時間は目安にし、必ず調整を行ってください。
焼き色が付きすぎてしまう場合は、アルミホイルをかけてください。
今回絹ごし豆腐は水切りせずに使用しています。
.
————————————————————
このレシピを作った方は「#クラシル」をタグ付けして写真を投稿してくださいね♩
レシピに関する質問はクラシルアプリのレシピページでコメントお願いします^^
————————————————————
.
#クラシル #kurashiru #クラシルしよ #instafood #foodie #recipe #レシピ #料理 #instagood #foodpic #tagsforlikes #food #foodphoto #yummy #japanesefood #followme #japan #おうちごはん #homemade #レシピ動画 #料理動画 #簡単レシピ #ドーナツ #豆腐 #ふわふわ #簡単",2017-11-23 15:36:00 +0900,180578,7294
https://www.instagram.com/p/Bb0qZI1luQ6,"『ピリッと旨辛牛丼』
.
————————————————————
iPhone/Androidアプリ『クラシル』で検索(^^)/
作ってみたい料理の保存もでき、レシピも豊富です！
————————————————————
.
【材料】 2人前
ごはん 　300g 
牛こま切れ肉 　300g 
玉ねぎ 　1/2個 ----- 調味料 ----- 水 　200ml

めんつゆ（2倍濃縮） 　大さじ4 
コチュジャン 　大さじ2 
すりおろしニンニク 　小さじ2 
ごま油 　大さじ1 
卵黄 　2個 .
【手順】

1. 玉ねぎは縦半分に切り、5mm幅に切ります。 
2. 中火で熱した鍋にごま油を入れ、1を炒めます。 
3. 玉ねぎが半透明になってきたら、調味料を入れます。 
4. 3がひと煮立ちしたら、牛こま切れ肉を入れ、火が通ったら弱火にし、5分煮込んだら火を止めます。 
5. 丼にごはんを入れ、4を盛り付け、卵黄を乗せたら完成です。 .
【コツ・ポイント】
牛肉はお好みの部位でお作りいただけます。
ご高齢の方や、2才以下の乳幼児、妊娠中の女性、免疫機能が低下している方は、卵の生食を避けてください。
.
————————————————————
このレシピを作った方は「#クラシル」をタグ付けして写真を投稿してくださいね♩
レシピに関する質問はクラシルアプリのレシピページでコメントお願いします^^
————————————————————
.
#クラシル #kurashiru #クラシルしよ #instafood #foodie #recipe #レシピ #料理 #instagood #foodpic #tagsforlikes #food #foodphoto #yummy #japanesefood #followme #japan #おうちごはん #homemade #レシピ動画 #料理動画 #簡単レシピ #牛丼 #牛肉 #丼ぶり #ランチ",2017-11-23 12:35:10 +0900,142864,7258
https://www.instagram.com/p/BbzFDyGF5_4,"『パンプキンラッシー』
.
————————————————————
iPhone/Androidアプリ『クラシル』で検索(^^)/
作ってみたい料理の保存もでき、レシピも豊富です！
————————————————————
.
【材料】 2人前
牛乳 　200ml
無糖ヨーグルト 　200g
かぼちゃ（正味） 　200g
はちみつ 　大さじ1.5
レモン汁 　小さじ1
----- 仕上げ -----
氷 　適量
シナモンパウダー 　少々
かぼちゃの種 　10粒
.
【手順】
かぼちゃの種とワタを取り除き、皮を剥いておきます。
1. かぼちゃを一口大に切ります。耐熱ボウルに入れてラップをし、500Wのレンジで5分程、やわらかくなるまで加熱します。レンジから取り出し粗熱を取っておきます。
2. 1、牛乳、無糖ヨーグルト、はちみつ、レモン汁をミキサーに入れ、撹拌します。
3. 氷を入れたグラスに注ぎます。
4. 仕上げにシナモンパウダー、かぼちゃの種を飾って出来上がりです。
.
【コツ・ポイント】
・ミキサーが無い場合は、フードプロセッサーでもお作りいただけます。
・こちらのレシピは、はちみつを使用しております。1歳未満（乳幼児）のお子様はお召し上がりにならないようご注意ください。はちみつは、砂糖でも代用いただけますが、はちみつの種類によって甘さが異なりますのでお好みで調整してくださいね。
.
————————————————————
このレシピを作った方は「#クラシル」をタグ付けして写真を投稿してくださいね♩
レシピに関する質問はクラシルアプリのレシピページでコメントお願いします^^
————————————————————
.
#クラシル #kurashiru #クラシルしよ #instafood #foodie #recipe #レシピ #料理 #instagood #foodpic #tagsforlikes #food #foodphoto #yummy #japanesefood #followme #japan #おうちごはん #homemade #レシピ動画 #料理動画 #簡単レシピ #かぼちゃ #ラッシー #デザート",2017-11-22 21:49:35 +0900,117227,4548
https://www.instagram.com/p/BbyvmnHlRXn,"『スモア風 ココアのフレンチトースト』
.
————————————————————
iPhone/Androidアプリ『クラシル』で検索(^^)/
作ってみたい料理の保存もでき、レシピも豊富です！
————————————————————
.
【材料】 2個分
フランスパン（1cm幅） 　4切れ
----- 卵液 -----
卵 　1個
牛乳 　200ml
砂糖 　大さじ1
ココアパウダー 　大さじ2
マシュマロ 　6個
有塩バター 　10g
マシュマロ（トッピング） 　15g
チョコレートソース 　適量
.
【手順】
1. 卵液の材料を混ぜ合わせます。
2. 1にフランスパンを漬けてラップをし、30分ほどおきます。
3. 2に卵液がしっかりと染み込んだらマシュマロを挟みます。
4. 中火に熱したフライパンに有塩バターを入れ、3を両面焼き目が付くまで焼きます。
5. お皿に盛りつけてマシュマロを乗せ、チョコレートソースをかけて完成です。
.
【コツ・ポイント】
手順2でフランスパンを漬ける際は30分以上でも大丈夫です。一晩漬けるとよく染み込みますのでおすすめです。手順4で裏返す際はフライ返しなどを使って崩れないように行ってください。
.
————————————————————
このレシピを作った方は「#クラシル」をタグ付けして写真を投稿してくださいね♩
レシピに関する質問はクラシルアプリのレシピページでコメントお願いします^^
————————————————————
.
#クラシル #kurashiru #クラシルしよ #instafood #foodie #recipe #レシピ #料理 #instagood #foodpic #tagsforlikes #food #foodphoto #yummy #japanesefood #followme #japan #おうちごはん #homemade #レシピ動画 #料理動画 #簡単レシピ #フレンチトースト #ココア #デザート",2017-11-22 18:42:11 +0900,213338,8349
https://www.instagram.com/p/BbyWxHdFbZu,"『屋台メニューをご家庭で くるくる可愛いはしまき』
.
————————————————————
iPhone/Androidアプリ『クラシル』で検索(^^)/
作ってみたい料理の保存もでき、レシピも豊富です！
————————————————————
.
【材料】 6本分
----- 生地 -----
薄力粉 　100g
水 　150ml
卵 　1個
顆粒和風だし 　小さじ1
キャベツ 　20g
小ねぎ 　15g
ピザ用チーズ 　40g
----- トッピング -----
紅生姜 　15g
お好み焼きソース 　大さじ2
マヨネーズ 　大さじ2
かつお節 　5g
青のり 　小さじ2
サラダ油 　大さじ1.5
.
【手順】
1. キャベツを千切り、紅生姜をみじん切り、小ねぎを小口切りにします。
2. ボウルに生地の材料をすべて入れ、よく混ぜ合わせます。
3. 中火で熱したフライパンに、キッチンペーパーでサラダ油を塗ります。フライパンの上半分に2をお玉一杯分流し、1のキャベツと小ねぎ、ピザ用チーズを乗せます。
4. 生地が乾いてきたら、端に割り箸を挟んで巻きつけ、端を下にして焼き目を付けます。この時、巻き終わりに大さじ1程度の生地を塗って焼き付け、留めます。
5. お皿に盛り付け、トッピングを乗せて完成です。
.
【コツ・ポイント】
割り箸は割らずにお使いください。
具材を入れすぎると、巻きにくくなりますのでご注意ください。
巻き終わりに大さじ1程度の生地を塗り、下にして焼くことで生地が剥がれにくくなります。また、フライ返し等で押さえつけながら巻くと、より楽に焼くとこができますよ。
.
————————————————————
このレシピを作った方は「#クラシル」をタグ付けして写真を投稿してくださいね♩
レシピに関する質問はクラシルアプリのレシピページでコメントお願いします^^
————————————————————
.
#クラシル #kurashiru #クラシルしよ #instafood #foodie #recipe #レシピ #料理 #instagood #foodpic #tagsforlikes #food #foodphoto #yummy #japanesefood #followme #japan #おうちごはん #homemade #レシピ動画 #料理動画 #簡単レシピ #ノンストップ #はしまき #屋台メニュー #お好み焼き",2017-11-22 15:05:11 +0900,143297,6129
https://www.instagram.com/p/BbyDV5vF070,"『ダブルでジュワ〜っ！油揚げで簡単小籠包風』
.
毎週水曜日フジテレビ系で放送中の『ノンストップ！』
「検索！きょうのおしゃレシピ」で紹介されたレシピはこちら！
.
————————————————————
iPhone/Androidアプリ『クラシル』で検索(^^)/
作ってみたい料理の保存もでき、レシピも豊富です！
————————————————————
.
【材料】 10個分
油揚げ 　5枚
キャベツ 　1/4個
長ねぎ 　1/2本
牛脂（またはラード） 　40g
①豚ひき肉 　150g
①オイスターソース 　大さじ1
①すりおろしニンニク 　小さじ1
①砂糖 　小さじ1
①しょうゆ 　小さじ1
青ねぎ 　10本
ごま油 　大さじ2
水 　大さじ2
青ねぎ（小口切り） 　適量
.
【手順】
牛脂は冷凍庫に入れておきます。
1. キャベツと長ねぎをみじん切りに、油揚げは半分に切り、牛脂は5mm角に切ります。
2. ボウルに①とキャベツ、長ねぎを入れ混ぜ合わせたら牛脂（またはラード）を入れます。
3. 油揚げに2を入れ、青ねぎで上をとめます。
4. 中火に熱したフライパンにごま油を入れて3を焼きます。焼き色がついたら水を加えて蓋をし3分ほど蒸し焼きにし、青ねぎを散らしたら完成です。お好みで酢醤油につけてお召し上がりください。
.
【コツ・ポイント】
・牛脂（またはラード）を先に混ぜてしまうと、手の熱で溶けてしまうので後から入れてください。青ねぎがない場合は、つまようじなどで代用できるので、ぜひお試しください。味を薄めにしているので酢醤油などで調節してください。
・牛脂、またはラードどちらでも美味しく出来ます。お好みでお試しくださいね。
.
————————————————————
このレシピを作った方は「#クラシル」をタグ付けして写真を投稿してくださいね♩
レシピに関する質問はクラシルアプリのレシピページでコメントお願いします^^
————————————————————
.
#クラシル #kurashiru #クラシルしよ #instafood #foodie #recipe #レシピ #料理 #instagood #foodpic #tagsforlikes #food #foodphoto #yummy #japanesefood #followme #japan #おうちごはん #homemade #レシピ動画 #料理動画 #簡単レシピ #ノンストップ #小籠包 #簡単",2017-11-22 12:15:26 +0900,237313,8498
https://www.instagram.com/p/BbwnAOEFL3G,"『角切りポテトとたらこのサラダ』
.
————————————————————
iPhone/Androidアプリ『クラシル』で検索(^^)/
作ってみたい料理の保存もでき、レシピも豊富です！
————————————————————
.
【材料】 2人前
じゃがいも 　2個
①たらこ（30g） 　1/2腹
①マヨネーズ 　小さじ4
①カッテージチーズ 　大さじ1
①レモン汁 　小さじ1/2
①すりおろしニンニク 　小さじ1/3
①黒こしょう 　少々
小ねぎ（小口切り） 　少々
.
【手順】
1. じゃがいもは皮を剥き、芽を取り除き、1.5cm角に切ります。
2. たらこは皮から出してほぐします。
3. 耐熱ボウルにじゃがいもを入れてラップをかけ、600Wの電子レンジで3分加熱し、粗熱をとります。
4. じゃがいもの入ったボウルに①を入れて混ぜ合わせます。
5. 器に盛りつけて、小ねぎを散らしたら完成です。
.
【コツ・ポイント】
チーズは加熱を行わなくても食べられるものを使用しています。ご使用のチーズによっては加熱をしないと食べられないものもございますのでご注意ください。
.
————————————————————
このレシピを作った方は「#クラシル」をタグ付けして写真を投稿してくださいね♩
レシピに関する質問はクラシルアプリのレシピページでコメントお願いします^^
————————————————————
.
#クラシル #kurashiru #クラシルしよ #instafood #foodie #recipe #レシピ #料理 #instagood #foodpic #tagsforlikes #food #foodphoto #yummy #japanesefood #followme #japan #おうちごはん #homemade #レシピ動画 #料理動画 #簡単レシピ #じゃがいも #ポテトサラダ #たらこ #おつまみ",2017-11-21 22:48:28 +0900,129759,6102
